Event_Name,CharacterImageSerialNumber,케릭터 이름,대사,선택지가 있는가?,선택지 대사,선택후 대사,변경할 배경 번호,주사위를 굴리는가?,주사위 대사,주사위 종류,대상 스탯,이벤트 후 대사,어떤 리셋인가?,아이템 번호,다음 장면,서브화면
,,,,,가지고 있는 신발을 벗어 던진다.,s2,,,,,,,,,,
end,,,,,,,,,,,,,,,,
s1,0,,당신은 급히 엘리베이터 버튼을 누른다.   ,,,,,,,,,,,,,
,0,,순간@ 복도의 조명이 깜빡이며 엘리베이터의 문이 열리는 소리가 울려 퍼진다.,,,,,,,,,,,,,
,0,,그 소리에 자극받은 존재들은 순식간에 반응하며@ 당신을 향해 돌진해 온다.,,,,,,,,,,,,,
,0,,그들의 긴 두 팔이 빠르게 움직이며@ 당신의 몸을 향해 다가온다.,,,,,,,,,,,,,
,0,,처음에는 단순한 접촉처럼 느껴지지만@ 곧 그들의 힘이 비현실적으로 강력하다는 것을 깨닫게 된다.  ,,,,,,,,,,,,,
,0,,손이 당신의 어깨를 잡는 순간@ 피부가 찢어지는 듯한 고통이 전신을 휘감는다.,,,,,,,,,,,,,
,0,,그들의 손아귀는 마치 쇠사슬처럼 단단하게 당신을 붙잡고@ 몸이 통제 불가능하게 뒤틀리기 시작한다.,,,,,,,,,,,,,
,0,-6,훅... 훅...,,,,,,,,,,,,,
,0,,끊임없이 이어지는 찢어지는 소리와 함께@ 당신의 팔다리가 분리되는 느낌이 온몸을 강타한다.,,,,,,,,,,,,,24
,0,0,손과 팔@ 다리가 하나씩 분리되며@ 피와 살이 튀어 나오고@ 뼈가 부러지는 소리가 귓가에 맴돈다. ,,,,,,,,,,,,,
,0,,공포에 질린 당신은 비명을 지르려 하지만@ 목이 메어 소리가 나오지 않는다.,,,,,,,,,,,,,
,0,,눈앞이 깜깜해지면서도@ 몸의 각 부분이 개별적으로 움직이며 끝내 완전히 분리된다.  ,,,,,,,,,,,,,
,0,,이 모든 과정이 몇 초도 채 지나지 않은 듯 느껴지지만@ 실제로는 영원처럼 길게 이어진다.,,,,,,,,,,,,,
,0,,마지막 순간@ 당신의 의식은 혼란 속에 빠지고@ 온몸이 얼어붙는 듯한 차가운 공포에 휩싸인다.,,,,,,,,,,,,,
,0,,몸이 완전히 분리된 그 순간@ 당신의 정신은 어딘가로 흩어지며@ 현실과 비현실의 경계가 사라진다. ,,,,,,,,,,,,,
,0,,마지막으로 느끼는 것은 절망적인 고통과 함께@ 끝없는 어둠 속으로 빨려 들어가는 느낌이다.,,,,,,,,,,,,,
,0,,그곳에는 더 이상 소리도@ 빛도@ 존재도 없다. 단지 끝없는 공허와 함께@ 당신의 의식은 사라져 간다.,,,,,,,,,,1,,,
end,,,,,,,,,,,,,,,,
s2,0,,당신은 가지고 있는 신발을 벗어 그들의 너머로 던져 유인해 본다.,,,,,2,,,,,,,,
end,,,,,,,,,,,,,,,,
check2,0,,,,,,,,잘 던져야 해...,1d100,str,d2,,,,
,,,,,,,,,,,,d2,,,,
,,,,,,,,,,,,d3,,,,
end,,,,,,,,,,,,,,,,
d2,0,,그들은 소리가 난 쪽으로 거칠게 뛰어 간다. 당신 이 틈에 행동하려 한다.,2,,,,,,,,,,,,
end,,,,,,,,,,,,,,,,
select2,0,,,,엘레베이터 버튼을 누른다.,s1,,,,,,,,,,
,,,,,당신을 부르는 것 같은 곳으로 향한다.,s3,,,,,,,,,,
end,,,,,,,,,,,,,,,,
s3,0,,당신은 눈 앞의 위험을 무릅쓰고 앞으로 향한다. ,,,,,,,,,,,,,
,0,,당신을 부른 자가 누구인가@ 이 상황은 대체 언제까지 이어질까@ 어떻게 하면 나갈 수 있을 까@ 앞으로 가면 물음에 대한 답을 알 수 있을 것 같은 기분이 든다.,,,,,,,,,,,,,
,0,,당신은 걸음을 조심하며 앞으로 나아간다.,,,,,,,,,,,,,
,0,,그들이 현재 다른 곳에 신경이 팔렸지만@ 다시 이곳에 올 것 같다는 생각이 든다.,,,,,,,,,,,,,
,0,,당신은 최대한 소리를 내지 않으려 하며 앞으로 전진한다.,,,,,,,,,,,,,
,0,,[덜컥!],,,,,,,,,,,,,
,0,,뒤의 존재들에게 신경을 집중한 탓일까? 앞에 꽃 병을 올려 둔 장식대를 보지 못한 것 같다.,,,,,,,,,,,,,
,0,,떨어지면 큰 일이 벌어질 것이다. 당신은 황급히 몸을 날린다.,,,,,3,,,,,,,,
end,,,,,,,,,,,,,,,,
check3,0,,,,,,,,잡아야 해,1d100,dex,d4,,,,
,,,,,,,,,,,,d4,,,,
,,,,,,,,,,,,d5,,,,
end,,,,,,,,,,,,,,,,
d4,0,,당신은 민첩한 몸놀림으로 병을 깨는 불상사를 피할 수 있었다. ,,,,,,,,,,,,,
,0,,당신은 놀란 마음을 뒤로 한 채 다시 앞으로 향한다.,,,,,,,,,,,,,
,0,,그렇게 얼마나 앞으로 걸었을까? 꺾이는 복도 너머로 문의 형체가 보인다. ,,,,,,,,,,,,,
,0,,저기다! 고지가 보이는 순간@ 당신은 긴장이 풀려버린 듯 하다. ,,,,,,,,,,,,,
,0,,순간적으로 발에 저림이 느껴진다.,,,,,4,,,,,,,,
end,,,,,,,,,,,,,,,,
check4,0,,,,,,,,잘..움직이자,1d100,dex,d6,,,,
,,,,,,,,,,,,d6,,,,
,,,,,,,,,,,,d5,,,,
end,,,,,,,,,,,,,,,,
d3,0,,당신은 긴장된 심장박동을 억누르려 애쓰며 신발을 벗어 그들의 너머로 던진다.   ,,,,,,,,,,,,,
,0,,신발이 공중을 가르며 날아가다가@ 마치 예언된 듯 그들의 얼굴에 정확히 맞는다.,,,,,,,,,,,,,
,0,,신발이 맞은 순간@ 존재들은 순식간에 분노로 변한다.,,,,,,,,,,,,,
,0,,그들의 눈은 더욱 날카로워지고@ 두 팔은 더욱 빠르고 격렬하게 휘둘러진다.,,,,,,,,,,,,,
,0,,날카로운 손가락이 당신을 향해 무차별적으로 휘두르기 시작한다.   ,,,,,,,,,,,,,
,0,,처음에는 몸을 피하려 애쓰지만@ 이미 늦었다.,,,,,,,,,,,,,
,0,,한 손이 당신의 어깨를 강타하며 깊은 상처를 입히고@ 다른 손은 당신의 가슴을 관통한다.,,,,,,,,,,,,,
,0,-6,피가 얼굴을 타고 흘러내리며@ 시야가 점점 흐려진다.,,,,,,,,,,,,,24
,0,,날카로운 손톱이 목덜미를 파고들며@ 숨이 막히는 고통이 온몸을 휘감는다.  ,,,,,,,,,,,,,
,0,0,당신은 비명을 지르려 하지만@ 목이 메어 소리가 나지 않는다.,,,,,,,,,,,,,
,0,,손아귀는 점점 더 강하게 당신을 붙잡아 끌어당기고@ 몸은 통제할 수 없이 뒤틀린다.,,,,,,,,,,,,,
,0,,마지막 한 방울의 힘을 짜내어 몸을 떨구려 하지만@ 이미 모든 것이 늦었다.  ,,,,,,,,,,,,,
,0,,존재들의 손이 당신의 다리를 잡아당기며@ 뼈가 부러지는 소리와 함께 온몸이 분리되기 시작한다.,,,,,,,,,,,,,
,0,,피와 살이 튀어나오며@ 정신은 어둠 속으로 빨려 들어간다.,,,,,,,,,,,,,
,0,,당신의 의식은 점점 사라지고@ 끝없는 어둠과 고통 속으로 빠져든다. ,,,,,,,,,,,,,
,0,,마지막 순간@ 온몸에 퍼지는 절망감과 함께 모든 것이 사라지는 느낌을 받으며@ 당신은 그곳에서 당신의 살점은 온 방에 흩뿌려진다.,,,,,,,,,,1,,,
end,,,,,,,,,,,,,,,,
d5,0,,그들의 긴 두 팔이 빠르게 움직이며@ 당신의 몸을 향해 다가온다.,,,,,,,,,,,,,
,0,,처음에는 단순한 접촉처럼 느껴지지만@ 곧 그들의 힘이 비현실적으로 강력하다는 것을 깨닫게 된다.  ,,,,,,,,,,,,,
,0,,손이 당신의 어깨를 잡는 순간@ 피부가 찢어지는 듯한 고통이 전신을 휘감는다.,,,,,,,,,,,,,
,0,,그들의 손아귀는 마치 쇠사슬처럼 단단하게 당신을 붙잡고@ 몸이 통제 불가능하게 뒤틀리기 시작한다.,,,,,,,,,,,,,
,0,,훅... 훅...,,,,,,,,,,,,,
,0,,끊임없이 이어지는 찢어지는 소리와 함께@ 당신의 팔다리가 분리되는 느낌이 온몸을 강타한다.,,,,,,,,,,,,,
,0,,손과 팔@ 다리가 하나씩 분리되며@ 피와 살이 튀어 나오고@ 뼈가 부러지는 소리가 귓가에 맴돈다. ,,,,,,,,,,,,,
,0,,공포에 질린 당신은 비명을 지르려 하지만@ 목이 메어 소리가 나오지 않는다.,,,,,,,,,,,,,
,0,-6,눈앞이 깜깜해지면서도@ 몸의 각 부분이 개별적으로 움직이며 끝내 완전히 분리된다.  ,,,,,,,,,,,,,24
,0,,이 모든 과정이 몇 초도 채 지나지 않은 듯 느껴지지만@ 실제로는 영원처럼 길게 이어진다.,,,,,,,,,,,,,
,0,0,마지막 순간@ 당신의 의식은 혼란 속에 빠지고@ 온몸이 얼어붙는 듯한 차가운 공포에 휩싸인다.,,,,,,,,,,,,,
,0,,몸이 완전히 분리된 그 순간@ 당신의 정신은 어딘가로 흩어지며@ 현실과 비현실의 경계가 사라진다. ,,,,,,,,,,,,,
,0,,마지막으로 느끼는 것은 절망적인 고통과 함께@ 끝없는 어둠 속으로 빨려 들어가는 느낌이다.,,,,,,,,,,,,,
,0,,그곳에는 더 이상 소리도@ 빛도@ 존재도 없다. 단지 끝없는 공허와 함께@ 당신의 의식은 사라져 간다.,,,,,,,,,,1,,,
end,,,,,,,,,,,,,,,,
d6,0,,당신은 이를 꽉 물어 침음을 참아냈다. 다행히도 저림은 금방 풀렸고 당신은 다시 앞으로 나아간다.,,,,,,,,,,,,,
,0,,이제는 거의 코 앞으로 보이는 문. 복도가 어지간히 길다고 느끼며 당신은 조용히@ 그러면서도 빠르게 발을 놀린다.,,,,,,,,,,,,,
,0,,그 때 갑자기 건너편에 있던 유리 거울이 깨진다. ,,,,,,,,,,,,,
,0,,당신은 아무것도 하지 않았을 터@ 대체 무엇이 가만히 있던 유리를 깨지게 만든단 말인가?,,,,,5,,,,,,,,
end,,,,,,,,,,,,,,,,
check5,0,,,,,,,,뭐지..?,1d100,int,d7,,,,
,,,,,,,,,,,,d7,,,,
,,,,,,,,,,,,d8,,,,
end,,,,,,,,,,,,,,,,
d7,0,,당신은 유리가 깨진곳을 확인해보았다.,,,,,,,,,,,,,3
,0,,카지노에 있을법한 동전이 놓여있다.,,,,,,,,,,,,,-1
,0,,유리가 깨지는 소리는 복도에 울렸고@ 그들의 관심을 끌었다. ,,,,,,,,,,,,,
,0,,그것들이 끔찍하게 울부짖으며 당신의 근처로 달려오는 것이 보인다.,,,,,,,,,,,,,
,0,,당신은 황급히 문으로 달려간다. 시간이 없다.,,,,,,,,,,,,,
,0,,당신은 문의 문고리를 열어본다. 열리지 않는다. ,,,,,,,,,,,,,
,0,,당신은 다급히 문을 두드린다. 쿵쿵쿵. 안쪽에서 목소리가 들린다.,,,,,,,,,,,,,
,0,,[누구십니까?],,,,,,,,,,,,,
,0,,문을 열어주세요! 당신은 급하게 말한다.,,,,,,,,,,,,,
,0,,뒤를 돌아보자 거의 근접해 있는 그들의 모습이 보인다.,,,,,,,,,,,,,
,0,,[아하@ 급하신 모양입니다? 그렇다면 수수께끼를 맞춘다면 문을 열어드리겠습니다.],,,,,,,,,,,,,
,0,,수수께끼라니? 이 상황에서 말인가? 당신은 그렇게 생각하면서도 달리 선택지가 없기에 황당한 제안을 받아들인다.,,,,,,,,,,,,,
,0,,카페 마스터 이름은?,3,,,,,,,,,,,,
end,,,,,,,,,,,,,,,,
select3,0,,,,찰스,s4,,,,,,,,,,
,,,,,콜먼,s4,,,,,,,,,,
end,,,,,,,,,,,,,,,,
s4,0,,안쪽에서 땡! 소리가 들린다. 문은 굳게 닫혀 있다. ,,,,,,,,,,,,,
,0,,뒤에서는 그들의 거친 숨소리@ 끼이익 거리는 소리@ 기괴한 소리@ 들려서는 안되는 소리가 들린다. 거의 근처다. 당신의 뒷 목에 소름이 오드드 돋는다. ,,,,,,,,,,,,,
,0,,당신은 눈을 질끈 감고 최후를 각오한다.,,,,,,,,,,,,,
,0,,[하하@ 농담입니다.],,,,,,,,,,,,,
,0,,문이 열리는 소리가 들리고@ 순식간에 모든 것이 조용해진다.,,,,,,,,,,,,,
,0,,[들어오시죠.],,,,,,,,,,,,,
,0,,뒤를 돌아보자@ 마치 아무것도 원래 존재 하지 않았다는 듯@ 끔찍하고 혐오스러운 그들의 모습은 흔적조차 보이지 않는다.,,,,,,,,,,,,,
,0,11,죽음과 가까워 졌던 당신은 탈력감을 느끼며 안으로 들어간다.,,,,11,,,,,,,,,
,0,,스위트룸은 화려한 카펫과 고급스러운 가구로 장식되어 있으며@ 넓은 창문이 한쪽 벽면을 차지하고 있다. ,,,,,,,,,,,,,
,0,,또@ 겉보기에도 푹신할 것 같은 소파와 킹 사이즈 침대는 휴식을 취하기에 이상적으로 보이며@ 얼핏 보이는 욕실은 대리석으로 이루어져 굉장히 고급스러워 보인다. ,,,,,,,,,,,,,
,0,,이 넓고 고급스러운 공간은 오직 한 존재를 위해 준비된 것 처럼 보인다.,,,,,,,,,,,,,
,8,,당신이 주변을 두리번 거리며 보고 있자@ 어디선가 고급스런 양복을 입은 존재가 술병과 술 잔을 들고 당신을 향해 걸어온다.,,,,,,,,,,,,,
,8,,“술 한잔 하시겠어요? 안색이 파래신데. 인간들은 힘들때면 술을 찾잖아요? 한 잔의 위로와 용기는 어떠신가요?”,4,,,,,,,,,,,,
end,,,,,,,,,,,,,,,,
d8,0,,당신은 유리가 깨진곳을 확인해 보았으나@ 아무것도 발견하지 못했다.,,,,,,,,,,,,,
,0,,유리가 깨지는 소리는 복도에 울렸고@ 그들의 관심을 끌었다. ,,,,,,,,,,,,,
,0,,그것들이 끔찍하게 울부짖으며 당신의 근처로 달려오는 것이 보인다.,,,,,,,,,,,,,
,0,,당신은 황급히 문으로 달려간다. 시간이 없다.,,,,,,,,,,,,,
,0,,당신은 문의 문고리를 열어본다. 열리지 않는다. ,,,,,,,,,,,,,
,0,,당신은 다급히 문을 두드린다. 쿵쿵쿵. 안쪽에서 목소리가 들린다.,,,,,,,,,,,,,
,0,,[누구십니까?],,,,,,,,,,,,,
,0,,문을 열어주세요! 당신은 급하게 말한다.,,,,,,,,,,,,,
,0,,뒤를 돌아보자 거의 근접해 있는 그들의 모습이 보인다.,,,,,,,,,,,,,
,0,,[아하@ 급하신 모양입니다? 그렇다면 수수께끼를 맞춘다면 문을 열어드리겠습니다.],,,,,,,,,,,,,
,0,,수수께끼라니? 이 상황에서 말인가? 당신은 그렇게 생각하면서도 달리 선택지가 없기에 황당한 제안을 받아들인다.,,,,,,,,,,,,,
,0,,카페 마스터 이름은?,3,,,,,,,,,,,,
end,,,,,,,,,,,,,,,,
select4,0,,,,마신다,s6,,,,,,,,,,
,,,,,마시지 않는다.,s5,,,,,,,,,,
end,,,,,,,,,,,,,,,,
s5,-1,,당신은 방금 전에 상황에 관해 물으려 목소리를 내려 한다. ,,,,,,,,,,,,,
,0,,그런 상황에서 무슨 수수께끼냐고@ 또 당신은 누구이며@ 혹시 나갈 수 있는 방법을 아냐고. ,,,,,,,,,,,,,
,0,,하지만 당신의 말은 당신의 안에서 메아리 쳐질 뿐@ 입 밖으로 나오지 않는다. 마치 감히 누구의 앞에서 말을 꺼내냐는 듯.,,,,,,,,,,,,,
,8,,“궁금한 점이 많으시리라 생각이 됩니다만@ 말이 나오지 않으시죠? 안타깝게도 당신과 저의 격의 차이가 당신의 발언을 허락하지 않는 모양입니다.”,,,,,,,,,,,,,
,8,,“당신을 쭉 봐왔습니다. 그 왜 있잖습니까@ 챗바퀴를 돌리는 애완 쥐를 보는 인간처럼 말이에요. 앞으로 간다고 생각하고 있지만@ 사실은 제자리에 있는거죠.”,,,,,,,,,,,,,
,8,,“그럼에도 불구하고! 열심히 뽈뽈거리며 우리 안을 돌아다니는 모습이 말이죠 마음에 들었습니다. 그런 당신을 위해 우리 밖을 나갈 수 있도록 할 수 있는 방법을 알려드리려 합니다.”,,,,,,,,,,,,,
,0,,그는 그렇게 말하며 당신에게 봉투에 쌓인 무엇 인가를 건내 준다.,,,,,,,,,,,11,,
,8,,“중요할 때 펼쳐보시길.”,,,,,,,,,,,,,
,8,,“그럼 몸 성히 나가시길. 행운을 빌죠.”,,,,10,,,,,,,,,
,-1,,당신이 눈을 한번 깜빡이자@ 당신은 어느새 복도에 있음을 알게 된다.,,,,,,,,,,,,,
,0,,무슨 일이 있던 걸까? 당신을 꿈을 꾼 것 같은 느낌을 받는다. ,,,,,,,,,,,,,
,0,,다만@ 중요할 때 펼쳐 보라던 봉투를 몸 안쪽 깊은 곳에 소중히 간직할 뿐이었다.,,,,,,,,,,,,,
end,,,,,,,,,,,,,,,,
s6,-1,,당신은 잔을 받아 술을 마신다.,,,,,,,,,,,,,
,0,,머리가 맑아지는 기분이다.,,,,,,,,,,,,,
,0,,[정신력이 10 회복되었다],,,,,,,,,,,-5,,
,0,,당신은 방금 전에 상황에 관해 물으려 목소리를 내려 한다. ,,,,,,,,,,,,,
,0,,그런 상황에서 무슨 수수께끼냐고@ 또 당신은 누구이며@ 혹시 나갈 수 있는 방법을 아냐고. ,,,,,,,,,,,,,
,0,,하지만 당신의 말은 당신의 안에서 메아리 쳐질 뿐@ 입 밖으로 나오지 않는다. 마치 감히 누구의 앞에서 말을 꺼내냐는 듯.,,,,,,,,,,,,,
,8,,“궁금한 점이 많으시리라 생각이 됩니다만@ 말이 나오지 않으시죠? 안타깝게도 당신과 저의 격의 차이가 당신의 발언을 허락하지 않는 모양입니다.”,,,,,,,,,,,,,
,8,,“당신을 쭉 봐왔습니다. 그 왜 있잖습니까@ 챗바퀴를 돌리는 애완 쥐를 보는 인간처럼 말이에요. 앞으로 간다고 생각하고 있지만@ 사실은 제자리에 있는거죠.”,,,,,,,,,,,,,
,8,,“그럼에도 불구하고! 열심히 뽈뽈거리며 우리 안을 돌아다니는 모습이 말이죠 마음에 들었습니다. 그런 당신을 위해 우리 밖을 나갈 수 있도록 할 수 있는 방법을 알려드리려 합니다.”,,,,,,,,,,,,,
,0,,그는 그렇게 말하며 당신에게 봉투에 쌓인 무엇 인가를 건내 준다.,,,,,,,,,,,11,,
,8,,“중요할 때 펼쳐보시길.”,,,,,,,,,,,,,
,8,,“그럼 몸 성히 나가시길. 행운을 빌죠.”,,,,10,,,,,,,,,
,-1,,당신이 눈을 한번 깜빡이자@ 당신은 어느새 복도에 있음을 알게 된다.,,,,,,,,,,,,,
,0,,무슨 일이 있던 걸까? 당신을 꿈을 꾼 것 같은 느낌을 받는다. ,,,,,,,,,,,,,
,0,,다만@ 중요할 때 펼쳐 보라던 봉투를 몸 안쪽 깊은 곳에 소중히 간직할 뿐이었다.,,,,,,,,,,,,,
end,,,,,,,,,,,,,,,,
